Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
IRIDIUM 166,43570,"[7151.1923548850355, 7154.346726252426]",IRIDIUM 155,43573,"[7151.21282703547, 7154.295664115312]",[ -336.92750886  -304.49216939 -7139.89090055],0,776.1818144817116,True,0.052130659817324995,0.06968007190340082,14.351305512232024
IRIDIUM 158,43571,"[7151.199079916488, 7154.340576425021]",IRIDIUM 159,43578,"[7151.130942987555, 7154.406911156155]",[ -310.69403344  -326.38055983 -7140.11371598],0,776.1819004517693,True,0.052183123351409004,0.06968007610599601,14.351304646665698
IRIDIUM 165,43572,"[7151.134062210573, 7154.424340643229]",IRIDIUM 156,43576,"[7151.123234639607, 7154.423524276888]",[ -456.56400284  -205.08834286 -7136.88366835],0,776.2756532256499,True,0.05188943732355101,0.06968021307309365,14.351276436985243
IRIDIUM 165,43572,"[7151.134062210573, 7154.424340643229]",IRIDIUM 159,43578,"[7151.130942987555, 7154.406911156155]",[ -475.36296263  -189.43315418 -7136.08827193],0,776.2749738020084,True,0.05185147869535498,0.06968021307309365,14.351276436985243
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-6177,56880,"[6938.272085391363, 6939.977722292728]",[-4618.36413489  2763.61151708  4381.10793292],0,561.671543446866,True,4.872975336972969,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30590,58090,"[6938.344933666567, 6939.942324529985]",[-4584.95757942  2729.02065516  4437.54707305],0,561.6910790578977,True,4.740180148976572,34.689119546805976,0.028827482884098615
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30919,58411,"[6938.430075132952, 6939.819287894192]",[-4396.28725365  2537.62218298  4732.39300722],0,561.777375184115,True,4.275610169729397,34.75557379881135,0.02877236341395694
UPPER FREE FLYER,43763,"[6920.554872913319, 6939.991517116057]",STARLINK-30969,58438,"[6938.313903507592, 6939.9334949789945]",[-4406.40870857  2547.73389292  4717.51785704],0,561.7736930570518,True,3.0794020921939373,34.75557379881135,0.02877236341395694
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-3807,52353,"[6917.071586687689, 6919.144251820297]",[-3720.84687496  1819.91295923  5539.86872382],0,539.0105423951227,True,3.3318128464809913,41.358348615723514,0.02417891510348705
SPAWAR-CAL-O,43766,"[6901.846015859235, 6919.61488599466]",STARLINK-5096,54006,"[6917.127820981094, 6919.095331913436]",[-3790.15053259  1881.86262421  5471.89968814],0,539.1120336226604,True,2.4717348547478575,41.358348615723514,0.02417891510348705
FLOCK 3S 1,43769,"[6876.408124735351, 6888.6659231750145]",LEMUR 2 CAEL,58903,"[6877.340778731812, 6895.216180409081]",[ 1563.79167344 -2176.85395824  6337.56090804],0,502.9105813337728,True,46.64253050695012,65.76882392878846,0.015204772417441358
AO-95,43770,"[6906.69612495936, 6924.814020098371]",STARLINK-3125,49451,"[6917.130520878862, 6919.055134303497]",[-3915.77458072  1930.07686336  5365.45285287],0,538.9846254893564,True,8.304277927938312,66.24554042535672,0.015095355756464344
AO-95,43770,"[6906.69612495936, 6924.814020098371]",STARLINK-4176,53289,"[6916.940648731047, 6919.301111575354]",[-3864.98102458  1885.19911432  5417.83919639],0,538.8735955521206,True,9.165339330122046,66.24554042535672,0.015095355756464344
AO-95,43770,"[6906.69612495936, 6924.814020098371]",STARLINK-4149,53290,"[6916.940020282884, 6919.2894120404935]",[-3814.39500165  1840.733961    5468.60219985],0,538.7640954317321,True,9.9601572152144,66.24554042535672,0.015095355756464344
SPAWAR-CAL-R,43776,"[6927.649825021941, 6951.969694343775]",STARLINK-3085,49156,"[6946.122071455458, 6950.125580403958]",[-2977.86407011  3547.24726465 -5177.20320143],0,568.3779942617839,True,17.335160567790496,37.091447718850695,0.026960392799437103
SNUSAT-2,43782,"[6910.597544319879, 6928.461001090294]",PVCC,58025,"[6923.31292427462, 6932.783566225878]",[-398.1958515  -832.22382219 6862.37660125],0,545.9780368683878,True,28.657764305744294,35.934479149096774,0.02782842617116757
NEXTSAT-1,43811,"[6925.009301045953, 6943.83903643375]",STARLINK-6307,56529,"[6938.0760861546905, 6940.093972081158]",[-3668.98864518  3727.61686701 -4558.60741054],0,559.9828252220968,True,29.747941922628907,66.04836858724076,0.015140419383396856
NEXTSAT-1,43811,"[6925.009301045953, 6943.83903643375]",STARLINK-30208,57415,"[6938.4379449871485, 6939.834099154788]",[-3825.14389082  3818.35468603 -4350.93967373],0,560.3235164399084,True,25.624496412494103,65.31671495737203,0.015310016749198654
EXCITE,43819,"[6925.755798964492, 6949.767391846191]",TIANQI-15,49027,"[6941.4860554826555, 6952.409436118152]",[-5274.86591994  4173.96145358  1747.27102545],0,571.6198824883659,True,12.54332074705549,33.54724310107515,0.029808708780840208
SEAHAWK-1,43820,"[6911.283033787674, 6926.050235853035]",STARLINK-1280,45388,"[6924.547967684946, 6926.518974510822]",[-3980.04566804  2204.56339894  5220.23424327],0,546.5802400214588,True,2.609208108088774,44.61140627527093,0.022415791912713624
SEAHAWK-1,43820,"[6911.283033787674, 6926.050235853035]",STARLINK-2174,47756,"[6924.355699021823, 6926.839218270494]",[-3750.91304227  1986.0191725   5471.24518305],0,546.3228819891765,True,3.138890384095946,44.14739462010467,0.022651393329213617
SHIELDS 1,43850,"[6805.606436548907, 6823.998225079308]",STARLINK-31699,59551,"[6823.056365605197, 6825.196411640669]",[ 3819.00958444  3234.20481974 -4637.84974217],0,444.95359393144554,True,27.061816510699558,31.622555127408248,0.03162299807751048
IRIDIUM 176,43923,"[7027.00087817004, 7030.8133573907235]",IRIDIUM 170,43930,"[7027.064516741299, 7030.744851233835]",[ 405.75758483  -92.6253581  7014.67176973],0,648.870806432571,True,0.016940557410503012,0.0678779860285123,14.7323168896017
IRIDIUM 173,43925,"[7151.203856750857, 7154.333908413876]",IRIDIUM 172,43927,"[7151.110713060742, 7154.422443986598]",[ 457.52395625  -18.24719942 7136.53630141],0,773.0734927928152,True,0.01752237494591913,0.0696800622885511,14.351307492506457
ONEWEB-0007,44060,"[7575.597279443313, 7578.443208246901]",ONEWEB-0242,48772,"[7575.653937380299, 7578.381663788509]",[ -135.51314331  -366.12810896 -7568.24983763],0,1200.175424874199,True,0.056507300445036525,0.07597048741931674,13.163006240575122
ONEWEB-0007,44060,"[7575.597279443313, 7578.443208246901]",ONEWEB-0228,48780,"[7575.600199258121, 7578.4127840678275]",[ -167.29086214  -380.6892829  -7566.89280616],0,1200.1726599838967,True,0.056451469219813186,0.07597048741931674,13.163006240575122
ONEWEB-0007,44060,"[7575.597279443313, 7578.443208246901]",ONEWEB-0246,48786,"[7575.642446421898, 7578.391388159491]",[  -53.20016597  -328.38056868 -7571.01457826],0,1200.1824574879502,True,0.05665189792291925,0.07597048741931674,13.163006240575122
ONEWEB-0007,44060,"[7575.597279443313, 7578.443208246901]",ONEWEB-0227,48792,"[7575.543646623443, 7578.453214020686]",[ -269.63168338  -427.53980035 -7561.42499483],0,1200.1635666141392,True,0.05627161498970317,0.07597048741931674,13.163006240575122
ONEWEB-0006,44061,"[7575.498023664393, 7578.53792327535]",ONEWEB-0228,48780,"[7575.600199258121, 7578.4127840678275]",[  115.35377309  -251.11392127 -7573.42572202],0,1200.3286666978001,True,0.05694787283469827,0.07597045327367079,13.16301215681402
YAOGAN-30 Q,44451,"[6957.90505106059, 6960.042847857863]",ICEYE-X39,60546,"[6959.652671981008, 6967.490868365514]",[ 5964.03773228 -2220.00516718  2817.98591976],0,581.6915652980788,True,0.6131757355573826,66.86749556257314,0.01495494921092449
GLOBAL-4,44499,"[6834.575023841475, 6843.335725676541]",STARLINK-31250,58839,"[6840.925156785492, 6842.24010896753]",[-3315.3738664   4394.26409293 -4063.53808727],0,463.9096659524139,True,2.5791146297650447,65.14512118386735,0.01535034369154941
GLOBAL-4,44499,"[6834.575023841475, 6843.335725676541]",STARLINK-31236,58841,"[6841.02246316173, 6842.199220226502]",[-3314.81708095  4394.45764611 -4063.78349082],0,463.90995568860217,True,1.2110680533526748,65.14512118386735,0.01535034369154941
ICON,44628,"[6938.420819300052, 6960.007858722758]",STARLINK-5688,55479,"[6938.289089987522, 6939.965583152037]",[6145.6337583  -732.72580565 3139.19191723],0,561.6200051564201,True,26.107673699406593,61.18854662361007,0.01634292780561227
STARLINK-1010,44716,"[6924.531538730089, 6926.714495105022]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-3430.56214509 -5912.25850444 -1114.98967814],0,547.666869372305,True,0.03531188952958181,0.06638737752851664,15.06310442177733
STARLINK-1013,44719,"[6924.611028571438, 6926.559888319444]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-3479.50331881 -5867.14675208 -1198.36864247],0,547.6439494167307,True,0.035474944533687214,0.06638683748935749,15.063226956101209
STARLINK-1030,44735,"[6924.5974285723505, 6926.6016970858345]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-2455.60610167 -6465.15385405   365.78539733],0,547.3243304840544,True,0.03247040792649052,0.06638704029081904,15.063180940426628
STARLINK-1031,44736,"[6924.540231258195, 6926.687171505622]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-2459.53732354 -6464.00526301   360.37791307],0,547.3637130385487,True,0.03248041937682559,0.06638724358379304,15.063134813509981
STARLINK-1036,44741,"[6924.634887005903, 6926.5560471884755]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-2464.24520837 -6462.62004919   353.89705375],0,547.4103048589186,True,0.03249337029477734,0.06638698139985744,15.063194302763515
STARLINK-1038,44743,"[6924.390290965994, 6926.803168866696]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-1271.27006834 -6549.02260979  1858.23008913],0,547.0954000278298,True,0.029550300865431894,0.06638699955744894,15.063190182810352
STARLINK-1039,44744,"[6924.4855709589065, 6926.729467795185]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-1273.92429284 -6549.40139066  1855.18074076],0,547.1238081416095,True,0.02955704201165579,0.0663871546950269,15.063154982222947
STARLINK-1043,44748,"[6924.603634503062, 6926.576042489066]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-1267.95227089 -6548.61972105  1862.0785848 ],0,547.1398802549766,True,0.02954387761734416,0.0663869004683843,15.0632126661228
STARLINK-1046,44751,"[6924.651523797022, 6926.600394941988]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-1272.00955711 -6549.17662303  1857.40578396],0,547.1557013402826,True,0.02955368515279008,0.06638741983698955,15.063094822113012
STARLINK-1048,44753,"[6924.3785723318015, 6926.777592579564]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-3486.91762675 -5860.22590978 -1211.04525044],0,547.7183874598413,True,0.035498406908818156,0.06638673143294407,15.063251020425373
STARLINK-1052,44757,"[6823.207442908946, 6831.458957814904]",STARLINK-31349,59317,"[6823.211830596332, 6825.100757058464]",[-1861.49771639 -5155.94196717 -4063.2185295 ],0,445.25336956130104,True,22.199054220206335,64.97912956096955,0.015389556720080492
STARLINK-1052,44757,"[6823.207442908946, 6831.458957814904]",STARLINK-32094,59696,"[6823.241934537505, 6824.965703162147]",[-5857.36116916 -3353.62556478  1007.43351813],0,446.11435733804956,True,30.455831747810702,64.97912956096955,0.015389556720080492
STARLINK-1052,44757,"[6823.207442908946, 6831.458957814904]",STARLINK-31726,59739,"[6823.351305282701, 6824.900381849191]",[-1292.93463792 -5052.99816115 -4399.55285609],0,445.3910997453122,True,14.142654701387004,64.97912956096955,0.015389556720080492
STARLINK-1058,44763,"[6924.562271029019, 6926.6316393992365]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-1255.19006257 -6546.79849756  1876.74068078],0,547.0509572845385,True,0.029513802406452183,0.06638700279691938,15.063189447775521
STARLINK-1060,44765,"[6924.612895317819, 6926.567296842933]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-2454.61213613 -6465.48582704   367.1742825 ],0,547.3553776008566,True,0.03246783948052199,0.06638690417208853,15.063211825750964
STARLINK-1061,44766,"[6924.65020785562, 6926.576913548207]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-1192.62521564 -6537.58411509  1948.47033257],0,547.0992850504808,True,0.029368507723591054,0.06638724156100687,15.063135272476194
STARLINK-1062,44767,"[6924.628916342595, 6926.6331939699585]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-1224.63551705 -6542.45789421  1911.8540775 ],0,547.0831019781317,True,0.029443115603094767,0.06638749310752136,15.063078197280282
STARLINK-1063,44768,"[6924.579078217894, 6926.645680951961]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-1196.60843183 -6538.19719628  1943.91741771],0,547.0856854810263,True,0.029377444598520333,0.0663872245781588,15.063139125852192
STARLINK-1067,44771,"[6924.526707178135, 6926.637624622302]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[-1193.39704327 -6537.66154689  1947.56655535],0,547.0511196146635,True,0.029369639528701873,0.06638679014715662,15.063237698092419
JILIN-01 GAOFEN 2A,44777,"[6876.6860830493215, 6891.9651553285485]",YAOGAN-43 O1G,60464,"[6875.363348894925, 6887.17160388441]",[-5948.23041843  3156.87831053 -1404.05499679],0,500.72164167909796,True,40.43281790500606,65.79446304560801,0.015198847345358086
STARLINK-1103,44921,"[6924.643791072915, 6926.624522441747]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[ 3262.75757487 -2778.43059197  5439.24972018],0,546.5074721181782,True,0.018533955819806932,0.06638753770436892,15.063068078426271
STARLINK-1106,44923,"[6823.490467368658, 6833.130676233928]",STARLINK-31662,59584,"[6823.377033716768, 6824.88107175999]",[ 4982.84806702 -4433.94548534  1443.2016621 ],0,446.19289116800155,True,42.08021226031603,64.99308325629518,0.015386252657941732
STARLINK-1112,44925,"[6924.467092276844, 6926.819040662217]",STARLINK-1960,47561,"[6924.489663961208, 6926.628276571227]",[ 3280.12912875 -2763.37217219  5436.24610097],0,546.3300938375551,True,0.018598399665263297,0.06638766581409102,15.063039010896306
STARLINK-1091,44940,"[6924.515797851689, 6926.725070770234]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[ 2857.42763011 -3438.87612437  5287.65154812],0,546.4583350703178,True,0.019739150803450747,0.06638734039413988,15.063112847464993
STARLINK-1094,44941,"[6924.605732972774, 6926.737454689354]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[ 2828.20267577 -3482.67739904  5274.73119158],0,546.4973863398336,True,0.019822784366019752,0.06638807599987656,15.062945942308366
STARLINK-1096,44942,"[6823.715217660754, 6830.407103010115]",STARLINK-31742,59499,"[6822.687880215258, 6825.545820352156]",[-2585.24311888 -4435.31314454  4498.00430759],0,447.36865342564124,True,51.24541791819058,64.97524588907608,0.015390476577913564
STARLINK-1096,44942,"[6823.715217660754, 6830.407103010115]",STARLINK-31679,59519,"[6822.772159560813, 6825.362575533534]",[ 2200.83697683 -6336.35121957 -1253.13938196],0,445.6001349515391,True,44.153060578285434,64.97524588907608,0.015390476577913564
STARLINK-1096,44942,"[6823.715217660754, 6830.407103010115]",STARLINK-31689,59567,"[6822.772494772142, 6825.6919013064635]",[-2753.24903748 -4170.40680789  4649.40258742],0,447.5217686120941,True,56.11908890362556,64.97524588907608,0.015390476577913564
STARLINK-1096,44942,"[6823.715217660754, 6830.407103010115]",STARLINK-32090,59691,"[6822.8217761282785, 6825.350782503393]",[-1977.34695479 -5233.37735975  3909.32619905],0,446.8883405909128,True,49.099471232105245,64.97524588907608,0.015390476577913564
STARLINK-1096,44942,"[6823.715217660754, 6830.407103010115]",STARLINK-31893,59792,"[6823.020082643699, 6825.192878147057]",[ 3563.60336724 -4688.19470656 -3448.44950285],0,446.1023377814099,True,25.834721305808095,64.97524588907608,0.015390476577913564
STARLINK-1096,44942,"[6823.715217660754, 6830.407103010115]",STARLINK-31960,59931,"[6823.41027662581, 6824.885657416281]",[-1731.74762325 -5496.42974682  3656.36494539],0,446.7215630972969,True,54.36179992454585,64.97524588907608,0.015390476577913564
STARLINK-1080,44961,"[6924.677885849899, 6926.506242154796]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[ 2326.71855052 -4166.56038299  5017.72835406],0,546.5610059469491,True,0.02117564019964661,0.06638693246807231,15.063205405385062
STARLINK-1090,44968,"[6924.7018215183425, 6926.43598397159]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[ 2326.25703815 -4167.16562472  5017.4792592 ],0,546.5896565486137,True,0.02117689736069911,0.06638659944162563,15.063280969517193
JILIN-01 KUANFU 01,45016,"[6887.687266918103, 6907.531689386747]",SPACEVAN-001,58295,"[6877.103547007041, 6888.783902507955]",[-1440.18479418  -440.80498948  6721.40450318],0,509.9483490328448,True,35.98609337770693,61.89391914550039,0.01615667603224797
STARLINK-1132,45044,"[6924.593115443661, 6926.605694630764]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[  921.67782879 -5559.20029844  4024.85374909],0,546.7200873214906,True,0.024566041541493198,0.06638703802198967,15.063181455222715
STARLINK-1159,45057,"[6924.484053197449, 6926.755656509841]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[ 1708.06092246 -4863.24634693  4624.06646264],0,546.5021816966582,True,0.02271945152074619,0.06638733206233127,15.063114737930677
STARLINK-1150,45067,"[6924.488494648025, 6926.790577229771]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[  927.37672809 -5554.83201797  4029.54818088],0,546.7055892383742,True,0.024551984779113804,0.0663876150497817,15.063050529080396
STARLINK-1167,45071,"[6924.599120520849, 6926.596462923983]",STARLINK-2017,47351,"[6924.559424091778, 6926.526278261513]",[  921.03015379 -5559.6659578   4024.30418241],0,546.6883594676647,True,0.024567850309688947,0.06638701482475182,15.063186718664728
