Satellite 1,NORAD ID 1,Satellite 2,NORAD ID 2,"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
COSMOS 457,05614,ONEWEB-0650,55813,[ 2124.50147595  5449.42026414 -4793.36365085],0,1184.1440627508673,False,,26.256096012063683,0.03808639332902111
OPS 7898 (P/L 3),05681,COSMOS 789,08591,[ 2184.85150213 -1339.47659294  6906.59176856],0,988.7349271549747,False,,85.23970267354888,0.011731622338357998
COSMOS 468,05705,JD 2,14729,[-5717.91269641  4195.04187091  -799.51944927],0,758.6752239557454,False,,1.461730056063296,0.6841208442365763
AUREOLE 1,05729,COSMOS 714,07681,[ 2254.24234038    72.29621825 -7514.89186578],0,1468.045821093072,False,,0.7091091656093356,1.4102201022048597
AUREOLE 1,05729,COSMOS 2012,19906,[ 2366.06158125  -299.57966626 -7475.92383262],0,1469.1289357253063,False,,0.7138854115669988,1.4007850332800211
AUREOLE 1,05729,COSMOS 2199,22036,[ 3060.23583911 -3518.71069726 -6235.51870678],0,1408.4023723784412,False,,0.774283318829002,1.2915169107767472
AUREOLE 1,05729,STARLINK-2499,48377,[   51.45056934 -4749.72706521  5038.89657943],0,546.8128561887397,False,,0.8658171909519268,1.1549782222509872
AUREOLE 1,05729,STARLINK-4709,53778,[   -7.26262619 -4648.95490606  5122.0539375 ],0,539.2444660401561,False,,0.8478387435456256,1.17946957202975
OPS 5058 (DMSP 5B F2),05903,IRIDIUM 120,42805,[1649.22838835 1060.08984901 6877.11070619],0,773.1115520662397,False,,10.715303529495081,0.09332446787413788
OPS 5058 (DMSP 5B F2),05903,IRIDIUM 116,43072,[1652.44690329 1068.46255225 6875.06523749],0,773.1338271282166,False,,10.715559726945553,0.09332223658698674
OPS 5058 (DMSP 5B F2),05903,IRIDIUM 130,43073,[1658.80457614 1085.01719135 6870.98627996],0,773.1780418812796,False,,10.71540740634319,0.0933235631720387
OPS 5058 (DMSP 5B F2),05903,IRIDIUM 134,43075,[1654.10551109 1072.77936463 6874.00603647],0,773.1453345873688,False,,10.713444151546001,0.09334066485572665
OPS 5058 (DMSP 5B F2),05903,IRIDIUM 131,43079,[1656.13012288 1078.05068626 6872.70838948],0,773.1594075991652,False,,10.713025037360723,0.0933443165224191
COSMOS 480,05905,ONEWEB-0571,55150,[-464.03707712  946.76438165 7489.07039566],0,1184.927250370003,False,,83.70629628035815,0.011946532631795011
COSMOS 504,06117,COSMOS 643,07267,[ 1417.80499847 -2586.75202102  7267.74949332],0,1465.5731481027242,False,,49.157819684861664,0.02034264347789928
COSMOS 504,06117,COSMOS 733,07822,[   56.02483697 -2260.91365697  7521.60394844],0,1476.2596916487646,False,,4.0317212232244515,0.2480330222832792
COSMOS 504,06117,COSMOS 1434,13766,[ 4083.32297056 -2982.19884527  5958.70302343],0,1436.9330231383374,False,,10.193813795676899,0.0980987116347064
COSMOS 504,06117,COSMOS 1723,16456,[  129.89761796 -2280.49913433  7514.23285043],0,1475.74082990035,False,,12.775983740822054,0.0782718591606204
COSMOS 504,06117,COSMOS 2098,20774,[-1682.95952679 -1736.69066813  7483.40124376],0,1486.460656695729,False,,0.8323834091634995,1.2013694518550606
COSMOS 506,06119,COSMOS 1016,10933,[ 2508.51348058 -2976.16364516  6841.74295963],0,1493.444381473273,False,,9.164312050313047,0.10911893817123355
COSMOS 506,06119,COSMOS 2483,39058,[  123.2737981  -2329.06122511  7517.75555274],0,1493.236953002016,False,,8.274472058968815,0.1208536318539001
COSMOS 507,06120,COSMOS 2191,21980,[-4115.87408358   155.48183041 -6684.80719053],0,1473.830439205829,False,,12.36064038393752,0.08090195725615366
COSMOS 508,06121,COSMOS 1751,16761,[ 1353.67913671 -3240.30489099  7041.46044199],0,1490.5569291866004,True,27.885663558309478,24.92270959830291,0.040124048151975185
COSMOS 509,06122,COSMOS 942,10288,[-496.42445846 2660.50978725 7382.61488624],0,1485.0625159396013,False,,36.48810877988218,0.027406188849978235
COSMOS 509,06122,COSMOS 2013,19907,[-4376.58867302  4008.08647161  5147.24058669],0,1477.7858444626881,False,,31.415534004611093,0.03183138634069446
TRIAD 1,06173,IRIDIUM 71,25320,[ 3204.97973962  1726.52671376 -6132.69895218],0,753.8150608889409,False,,9.48416294676278,0.10543893073255653
TRIAD 1,06173,FORMOSAT 3A,29047,[ 2634.79482576  1419.63663836 -6471.62673501],0,752.1798403756684,False,,4.737807000258812,0.2110681165242428
TRIAD 1,06173,SENTINEL 1A,39634,[-968.24761655 -522.56244994 6983.80735961],0,691.946265506981,False,,12.418407910630547,0.08052562028856924
COSMOS 531,06266,COSMOS 1798,17142,[2623.25843875  388.66311083 7344.28306198],0,1430.3953245639577,False,,75.13415325565121,0.013309526449275383
COSMOS 535,06270,COSMOS 2148,21304,[  680.01949298 -2034.97085345 -7456.28414536],0,1380.8469595377373,False,,14.800367734662908,0.06756588876220757
COSMOS 540,06323,OPS 8579 (DMSP 5B F5),07218,[ 2083.20557992 -1983.17610318  6553.55278224],0,778.9397799665621,False,,18.51804215600166,0.05400138910883201
COSMOS 546,06350,DAMPE,41173,[   58.27318224 -4404.11806278 -5268.04841469],0,488.73035542765047,False,,29.72603533982175,0.03364054400690208
COSMOS 546,06350,PELICAN 3001,58296,[ 5868.05192116 -1473.14886213 -3228.6184242 ],0,479.70937328608125,False,,34.29072988021813,0.029162400552368725
METEOR 1-15,06659,NINGXIA-1 8,49020,[ 3998.2206402  -3787.45073852  4699.69051948],0,862.0029256416601,False,,30.45773225074952,0.0328323852796162
METEOR 1-15,06659,YUNHAI 3,54235,[-1067.51294465  -589.79846369  7118.15009175],0,843.8769612476717,False,,33.15980408166128,0.030156993616046145
COSMOS 564,06675,COSMOS 593,06850,[ 4886.43704197 -5919.20319494 -1579.32079809],0,1458.356781785741,False,,32.14401759298105,0.03110998795055287
COSMOS 566,06677,COSMOS 736,07825,[-5889.85275807 -1022.74022784 -5082.27623858],0,1468.393748126251,False,,20.748638889146665,0.048195932530450784
COSMOS 567,06678,COSMOS 568,06679,[3473.2222747  2880.54245228 6393.28951144],0,1447.2762613202058,True,63.303780369002475,20.61748629473265,0.04850251799393604
COSMOS 570,06681,GONETS M 17,46486,[ 4041.48563603   513.49420756 -6716.13278339],0,1477.1716729471482,False,,4.867990449799122,0.20542357474042805
COSMOS 574,06707,COSMOS 1574,15055,[-1435.37417646   787.49894812 -7175.06271758],0,981.4822250547786,False,,46.713885147251574,0.02140691138936097
OPS 8314 (2),06822,COSMOS 682,07440,[-1004.8309845  -2985.8416189  -7166.68481589],0,1450.5571295636983,False,,22.465120542412407,0.044513449109346084
COSMOS 585,06825,COSMOS 761,08285,[-5139.02652198  3826.97131297 -4407.64513091],0,1399.0584814531494,False,,8.043725856288756,0.124320497474212
COSMOS 586,06828,COSMOS 626,07005,[ -368.02686628  6975.64158909 -2253.52047055],0,961.8483543557177,False,,10.227478577245908,0.09777580978999065
COSMOS 589,06846,COSMOS 765,08289,[-1868.50998836  1402.30333955 -7503.46420198],0,1480.7377652570167,False,,6.685680607242105,0.1495734030304669
COSMOS 589,06846,COSMOS 826,08890,[-1666.48947431  2080.25477138 -7391.07497781],0,1479.0119262662702,False,,6.805602255618264,0.14693776721589405
COSMOS 589,06846,COSMOS 2064,20549,[ -676.28370015  4699.75859793 -6247.54401745],0,1469.0947981977843,False,,16.622722412518804,0.0601586175346877
COSMOS 589,06846,COSMOS 2269,23000,[2440.03345926 1117.22485649 7314.61322039],0,1413.3747969204787,False,,11.324810454116232,0.08830169865108248
COSMOS 589,06846,GLOBALSTAR M085,37742,[2790.58981987 3975.64282801 6092.62224808],0,1413.8658417932193,False,,11.861924884633822,0.08430334955968405
COSMOS 590,06847,COSMOS 1361,13164,[-5180.94736598  2072.17739413  5503.35104965],0,1459.283173236131,False,,34.463364873655046,0.029016319319546003
COSMOS 591,06848,COSMOS 1750,16760,[ 1410.99043205 -1623.10345347  7481.91935033],0,1406.887666803671,False,,17.89040052958001,0.05589589782222029
COSMOS 592,06849,COSMOS 2069,20554,[  266.23910668 -4735.52540021  6222.12649056],0,1445.7422083317424,False,,10.666888548268867,0.09374804990929528
COSMOS 595,06852,COSMOS 1255,12325,[ 3868.53977717    93.62960304 -6798.78130369],0,1444.9018737010238,False,,25.008184896779948,0.039986908451271085
COSMOS 595,06852,COSMOS 1474,14172,[ -176.166709   -2349.68905212  7473.48467421],0,1458.137219742951,False,,84.03398356672825,0.01189994758734646
COSMOS 595,06852,JAS 1 (FUJI 1),16909,[ 5342.88962587 -4228.02553952  3919.19490963],0,1482.2009043475991,False,,8.565995366228144,0.11674066553229166
COSMOS 614,06965,ORBCOMM FM 9,25116,[ 1118.635317   -4966.70524571  4992.82878382],0,752.7675067080772,False,,42.18715384125665,0.023703898199978982
COSMOS 614,06965,OPAL,26063,[ -206.24312929  3897.23187313 -5974.04409873],0,757.8359983159526,False,,48.2959257519327,0.02070568033287947
COSMOS 617,06985,COSMOS 1800,17144,[  211.39120539 -2160.68336381  7523.45410004],0,1452.4278577752693,True,77.31623027896447,15.405600815519685,0.06491145733132295
COSMOS 621,06989,COSMOS 1362,13165,[-1548.59990315  1527.87268745 -7552.39126046],0,1481.4637450764758,False,,11.731960445958977,0.08523724611980307
COSMOS 621,06989,COSMOS 2166,21780,[ 1531.13379383 -1515.8362341   7478.43082699],0,1404.6125316186735,False,,11.244855026801723,0.0889295591287335
AUREOLE 2,07003,KAGAYAKI,33495,[-2624.20764184  1913.03481267  6234.05945383],0,651.2008945400985,False,,2.5323104936163268,0.3948962824743999
AUREOLE 2,07003,NUSAT-41 (C PAYNE-G),56944,[ 1384.91591989  1662.36928248 -6502.19641027],0,474.7382770890108,False,,6.0095827512266045,0.16640090358950327
COSMOS 626,07005,COSMOS 2135,21130,[3019.82337208 -513.591002   6683.73524291],0,974.2395032596069,False,,15.723033842944933,0.06360095704104263
MIRANDA (X-4),07213,SSU 3,08884,[ 4362.01211591 -2335.24077434 -5150.7888658 ],0,764.2072998140357,True,48.43560912111255,1.7212699729964893,0.580966388589897
MIRANDA (X-4),07213,QIANFAN-17,60395,[-5519.18990159  1345.87047854 -4413.03636706],0,815.5884294120306,False,,5.131127086663152,0.19488895580060847
OPS 8579 (DMSP 5B F5),07218,NOAA 6,11416,[  824.9518013    870.28130323 -7047.4767522 ],0,770.7665785122463,False,,31.396303808692323,0.031850883024107504
OPS 8579 (DMSP 5B F5),07218,GOMX 1,39430,[ 3775.72396108 -2503.83345987  5526.20789209],0,767.925208928832,False,,2.9689765632459872,0.33681640076899033
OPS 8579 (DMSP 5B F5),07218,IRIDIUM 118,42807,[ -163.97372721  1275.92633205 -7037.95064884],0,776.5527270101929,False,,36.590897902231255,0.027329200903239426
OPS 8579 (DMSP 5B F5),07218,IRIDIUM 180,43922,[ -163.61038925  1275.7822539  -7037.98302871],0,776.5505680860933,False,,36.58132913479226,0.0273363495436503
OPS 8579 (DMSP 5B F5),07218,IRIDIUM 171,43929,[ -168.16317838  1277.58735568 -7037.57576479],0,776.577622132796,False,,36.601141928387236,0.0273215519329034
OPS 4547,7244,IRIDIUM 120,42805,[ 1475.77659286  2100.99065602 -6677.75157866],0,776.330467277663,False,,37.68118383710927,0.026538444341952377
OPS 4547,7244,IRIDIUM 138,43071,[ 1464.89526305  2073.08496302 -6688.78037572],0,776.2562373853261,False,,37.63187947104728,0.026573214361227077
OPS 4547,7244,IRIDIUM 116,43072,[ 1479.69492848  2111.04763321 -6673.74024993],0,776.3572817235508,False,,37.684352244792834,0.02653621305480124
OPS 4547,7244,IRIDIUM 134,43075,[ 1481.6180199   2115.98512493 -6671.76375867],0,776.3704584959596,False,,37.658200230084944,0.026554641323541135
OPS 4547,7244,IRIDIUM 141,43077,[ 1478.34048799  2107.57077135 -6675.12923183],0,776.3480077709964,False,,37.66700562244529,0.02654843366163709
OPS 4547,7244,IRIDIUM 131,43079,[ 1484.08830261  2122.32906479 -6669.21736988],0,776.387400459872,False,,37.65302236735374,0.026558292990233604
COSMOS 643,07267,COSMOS 1635,15617,[2730.32763065 2176.02963058 7039.11817645],0,1479.4155182200875,False,,5.449996219480865,0.18348636581169117
COSMOS 646,07270,GONETS M 20,47227,[3844.59930387 -847.90259251 6803.32953068],0,1482.3546559165652,False,,8.315653665033956,0.12025512849396869
COSMOS 648,07272,COSMOS 1020,10937,[-3183.17414956 -5836.3783949  -4106.88409074],0,1436.243877026608,False,,23.89305868579028,0.04185315966242203
COSMOS 651,07291,METEOR 2-11,15099,[-6714.8622938   -623.38804452  2828.2559728 ],0,934.7983786235291,False,,13.501418984637953,0.07406628896842693
COSMOS 651,07291,CHECKMATE 3,56169,[ 4240.96157841 -2897.32511711  5223.64830645],0,947.7593171824519,False,,13.10963246098286,0.07627978915322144
COSMOS 654,07297,COSMOS 1704,16291,[-1573.69918901 -3312.73481805  6358.55860278],0,962.4365413229061,False,,22.993199174550995,0.043491120674795256
COSMOS 660,07337,STARLINK-1498,45782,[  666.51261202 -4940.48258909 -4575.83081696],0,388.89256162003585,False,,0.9817357475382545,1.0186040413701385
COSMOS 660,07337,STARLINK-2182,47764,[  135.82767133 -6924.32850719    29.69142506],0,547.7242229642807,False,,2.0036291405940463,0.49909435820219444
OPS 6983 (DMSP 5C F1),07411,IRIDIUM 28,24948,[ 757.91871088  954.76988166 7037.63659784],0,764.4334216339521,False,,12.533859262449903,0.07978388611685569
COSMOS 675,07424,COSMOS 1523,14612,[-2616.80389978  1694.10786915  7122.63168609],0,1396.9306272084386,False,,11.708520828203838,0.08540788496452685
COSMOS 677,07435,COSMOS 1478,14176,[-2256.40506006 -1295.086749    7397.69172483],0,1463.8401117445246,False,,10.230440166587119,0.09774750486944107
COSMOS 678,07436,COSMOS 1755,16765,[ 1795.0351811  -7152.85722005 -2674.37497466],0,1466.6031905334748,False,,7.965876877749734,0.12553545772132096
COSMOS 680,07438,EGS (AJISAI),16908,[3920.87809446 3693.11360591 5733.43810653],0,1488.6819981033532,False,,35.74697916185595,0.027974391779293527
COSMOS 681,07439,COSMOS 1055,11132,[ -659.58596505 -2444.89273829  7428.19310092],0,1469.9683289105187,False,,47.114047634314694,0.021225092094861054
COSMOS 683,07441,COSMOS 1435,13767,[-2407.82698678   366.83422274 -7437.66994066],0,1448.3102603650905,False,,45.5424032273351,0.02195755887119694
COSMOS 700,07593,COSMOS 1241,12149,[ 2381.35318752 -1953.70498877  6690.52154054],0,987.519986487363,False,,19.72159126755893,0.0507058475370064
STARLETTE,07646,COSMOS 1372,13243,[-2378.86270207  5301.61173785  4457.0092784 ],0,945.319362282783,False,,23.106560972094385,0.04327775133684724
COSMOS 708,07663,COSMOS 2254,22689,[ -556.03455302 -3783.35046844  6776.86186626],0,1403.3091408548862,False,,31.462600373079628,0.03178376828813015
COSMOS 711,07678,COSMOS 1564,15003,[ 3655.62265569 -2241.42701988  6561.95190255],0,1460.7999628556981,False,,15.372713318669694,0.06505032516189126
COSMOS 711,07678,COSMOS 2509,40922,[  238.86132888  2153.39926988 -7557.44386979],0,1483.8789735613364,False,,24.56234445108258,0.040712726018135664
COSMOS 714,07681,COSMOS 736,07825,[-2848.27246465 -3309.39011344  6524.68571058],0,1472.8752746207438,False,,41.38011115606936,0.02416619897970783
COSMOS 714,07681,COSMOS 1718,16451,[-2937.41788138 -4477.27674177  5746.45540308],0,1476.691625505503,False,,23.74130058858723,0.042120691588426025
COSMOS 715,07682,COSMOS 1020,10937,[-2210.37614461   183.21096533 -7527.02402744],0,1469.0006797582573,False,,10.182872742723326,0.0982041144248414
COSMOS 715,07682,COSMOS 1560,14999,[-2305.85381047   991.9696598  -7435.7484491 ],0,1470.013799646923,False,,72.83081458581457,0.013730451947941997
COSMOS 717,07684,COSMOS 874,09591,[ 5247.28711044 -2843.25055853 -5107.7030489 ],0,1477.3628938263364,False,,23.966844113701125,0.04172430860132854
COSMOS 717,07684,YUBELEINY,32953,[ 2741.1058708    342.35790847 -7356.43629173],0,1479.9911712037465,False,,29.006030413107915,0.034475589584574695
COSMOS 724,07727,FENGYUN 1B,20788,[-2307.77877594 -6705.34815466 -1521.94623917],0,874.8516535768149,False,,22.982234050736107,0.04351187085608723
COSMOS 733,07822,BPA 3/SL-24,39448,[-6697.27808204 -3127.81353574  2644.92094091],0,1472.6278733729305,True,62.53707958962811,0.9576624487362217,1.0442092632113213
COSMOS 739,07828,COSMOS 2215,22186,[4526.04638299 6243.94273103 1192.00391151],0,1425.3832415469005,False,,14.553080297056903,0.06871397529512924
KIKU 1 (ETS 1),08197,METEOR 3M,27001,[2153.84404557 7046.12873375  109.87188348],0,990.7886478072978,False,,9.543598472599648,0.10478227922843479
COSMOS 761,08285,COSMOS 1038,11047,[ 1760.60315909 -3057.54965714  7019.76006122],0,1478.5491602112788,False,,10.11089077018658,0.0989032541968156
COSMOS 763,08287,COSMOS 1321,12976,[-5186.92296871  3480.86808474  4813.21429338],0,1507.9142996064465,False,,6.588838628604701,0.15177181539378012
COSMOS 763,08287,COSMOS 1823,17535,[-7234.13583223  2082.09970832 -2314.87672333],0,1497.6913778305452,False,,45.4540340205512,0.022000247536838394
COSMOS 764,08288,COSMOS 2530,43751,[-1422.8081598  -6677.63177985  3896.50293622],0,1483.1630423756978,False,,51.82715341893259,0.01929490496838087
COSMOS 766,08290,GONETS M 04,38736,[-1034.89481644  6273.87718024 -4600.50684759],0,1470.3887141580553,False,,10.749602033503223,0.09302669967532805
COSMOS 773,08343,IRIDIUM 109,41919,[ 1841.01357131  -694.20488087 -6878.19619877],0,776.0781610981467,False,,87.85218805548452,0.011382755764357665
COSMOS 773,08343,IRIDIUM 104,41922,[ 1840.79205683  -694.88102243 -6878.18778929],0,776.0787175271498,False,,87.74177722916255,0.011397079379737388
COSMOS 773,08343,IRIDIUM 112,41925,[ 1840.20481138  -696.67320359 -6878.16516927],0,776.0801921815237,False,,87.5661316028482,0.01141994035474183
COSMOS 773,08343,IRIDIUM 111,41926,[ 1839.94239505  -697.47391523 -6878.15490826],0,776.0808509267072,False,,87.7268660542878,0.011399016572428023
COSMOS 773,08343,IRIDIUM 110,43481,[ 1840.45958448  -695.89572992 -6878.17504098],0,776.0795524941213,False,,87.76321450069987,0.011394295499420493
COSMOS 783,08458,IRIDIUM 42,25077,[ 1833.94174809  -735.20917047 -6869.93388805],0,770.4170615556777,False,,37.96872507944014,0.0263374658461075
COSMOS 783,08458,FEDSAT,27598,[-2178.5171221   -612.41849289  6798.06346026],0,786.8210076323676,False,,25.381287315565025,0.03939910484314765
COSMOS 791,08607,COSMOS 1996,19787,[2661.35612362 4036.85499278 6096.25208855],0,1402.9577930123478,False,,12.498666438680313,0.08000853570307667
COSMOS 791,08607,COSMOS 2161,21732,[2155.50487503 -137.10016127 7472.24918915],0,1400.142815943921,False,,9.657762902682398,0.10354364774499224
COSMOS 791,08607,GLOBALSTAR M078,39076,[2463.71107471 6436.59083408 3634.9254413 ],0,1413.8070297448803,False,,15.09072824606108,0.0662658543507346
COSMOS 792,08608,COSMOS 1718,16451,[-1240.27703917 -3537.71118312  6900.11435211],0,1474.7234524867554,False,,18.755311834377228,0.05331822839474559
COSMOS 793,08609,COSMOS 1801,17145,[-3845.07076464  1650.71023675  6637.60128689],0,1468.4746424419845,False,,16.09814468651124,0.06211895963625595
COSMOS 794,08610,COSMOS 1289,12638,[ 2093.7592942  -1454.019162    7403.00202369],0,1451.5873881274356,False,,15.216437636240544,0.06571840426160781
COSMOS 794,08610,COSMOS 1526,14615,[3622.10442563 -705.39935362 6903.83010469],0,1450.1606289511137,False,,20.405103163920014,0.049007348405284444
COSMOS 796,08612,COSMOS 1852,18113,[-4206.30372074 -6595.37676062   899.76320236],0,1496.1068970351798,False,,58.227662649074695,0.017173967741531716
UME 1 (ISS 1),08709,COSMOS 842,09025,[-4950.53750473  1107.02837045  5359.41891544],0,1001.4786069144602,False,,35.652270242722714,0.028048704702167415
OPS 6431,08818,ORBCOMM FM 117,41188,[-3035.10123631 -4872.37952738 -4148.87669894],0,704.7324978786555,False,,1.5291928521055942,0.653939755618834
SSU 2,08836,ONEWEB-0013,45131,[-6091.21777761   193.97821832 -4542.73587459],0,1223.1190485166462,False,,1.378723946734446,0.725308356592002
SSU 3,08884,POEM 2,56308,[ 3164.51220051 -6186.21488232   784.54052416],0,614.774547451404,False,,0.9843437643664276,1.0159052520068024
SSU 3,08884,HEAD-3A,57626,[   83.16212016 -5062.25027641  4952.16915279],0,704.1799692648428,False,,1.4247858311473616,0.7018598712444473
