Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
SOICAL (CONE),4132,"[7162.925042622973, 7180.576155197009]",COSMOS 972,10539,"[7087.224677543371, 7528.287210651758]",[2603.35184548  865.35840124 6635.80310803],0,,False,,2.5184742206754414,0.39706580746012377
COSMOS 304,4138,"[7105.037346941724, 7122.068615489349]",SINOD-D 3,40977,"[6862.6953935334805, 7120.054904137259]",[-2037.41609765  3240.84440054  5985.92056533],0,,False,,2.626096577795488,0.3807933068628662
AZUR (GRS A),4221,"[6716.537495969691, 7309.5726539984635]",SAUDICOMSAT 7,31119,"[7013.83461069383, 7095.593100509166]",[ 2740.64367293  1271.52862507 -6402.83039534],0,,False,,61.22188467375542,0.01633402835160806
TIMATION 2,4257,"[7266.840926912831, 7299.608154120616]",COSMOS 1670,15930,"[7267.51741277978, 7386.716416167822]",[-2231.96583236 -2346.92150418 -6506.46846758],0,,False,,55.844112485084885,0.01790699064770856
OPS 0054 (DMSP 5A F1),4331,"[7112.615731583817, 7195.645138587333]",STARLETTE,7646,"[7183.633492030448, 7485.389973744912]",[-3848.52703775 -5504.42530173  2558.3525798 ],0,809.006117067368,True,5.746021265075026,55.13266754559865,0.01813806667658387
DFH-1,4382,"[6801.791696695072, 8384.540044826788]",STARLINK-30862,59032,"[6867.324308395752, 6868.935571679685]",[-1065.33252479  5736.54818746 -3621.83091494],0,,False,,21.11112324150402,0.047368393834868114
DFH-1,4382,"[6801.791696695072, 8384.540044826788]",STARLINK-31210,59033,"[6866.996442780694, 6869.218962433259]",[-1064.9467552   5737.11920438 -3620.95140377],0,,False,,75.52752033332304,0.013240206954852137
COSMOS 337,4384,"[7843.826819364555, 7927.791762369993]",COSMOS 680,7438,"[7841.768145280033, 7867.424398542604]",[  933.92282897 -2648.09701646  7339.27285149],0,,False,,67.59439184682482,0.014794126741551178
COSMOS 339,4386,"[7820.87854965426, 7844.516063586178]",COSMOS 1228,12107,"[7768.904518602208, 7840.202235523025]",[2112.41236347 6387.26816219 4025.18637708],0,,False,,44.235813827772645,0.022606117384736987
COSMOS 340,4387,"[7783.581189869229, 7844.695566123539]",COSMOS 1158,11693,"[7809.298852584216, 7852.1281570274]",[  533.97228339 -2348.29020252 -7455.39935759],0,,False,,25.062791537782797,0.039899785245090295
COSMOS 341,4388,"[7718.021635502519, 7844.102855705386]",COSMOS 1055,11132,"[7840.173737158859, 7866.435187280521]",[-6790.23345493 -1033.92640439 -3788.25163716],0,,False,,63.168760472257155,0.01583060982238501
COSMOS 341,4388,"[7718.021635502519, 7844.102855705386]",COSMOS 1619,15471,"[7757.189480396702, 7788.20253747235]",[-829.26862554 2127.98619162 7415.73678207],0,,False,,48.93800091655467,0.020434018171382264
NNSS 19 (TRANSIT 19),4507,"[7314.228945872322, 7572.456366640227]",WILDFIRE 9,57765,"[7317.327876476219, 7324.326587309909]",[1898.98139067 2703.95223287 6536.59100103],0,,False,,8.802301118856935,0.11360665654322216
COSMOS 372,4588,"[7135.7247856362765, 7155.563952662784]",POSAT 1,22829,"[7154.008370376776, 7169.558034065438]",[ 3093.63855389 -3422.63271679  5469.30025798],0,,False,,20.59449037812878,0.048556676161406444
COSMOS 372,4588,"[7135.7247856362765, 7155.563952662784]",HAIYANG 1C,43609,"[7146.146497581412, 7160.725199841087]",[ 2831.73534769 -2256.34712627  6170.85947729],0,,False,,42.580500376401396,0.023484928339503768
COSMOS 385,4799,"[7348.5762858047065, 7352.866166712351]",COSMOS 1349,13127,"[7338.224222589062, 7383.255757700771]",[ -888.36157211 -2013.87228185 -7015.66944222],0,,False,,35.57035915947392,0.028113294991390522
COSMOS 385,4799,"[7348.5762858047065, 7352.866166712351]",COSMOS 2230,22307,"[7342.405838847445, 7380.223857749093]",[1354.60047995 1995.46450318 6941.52516635],0,,False,,67.29331212414759,0.014860317740864461
COSMOS 394,4922,"[6810.754800973293, 6839.540543796344]",STARLINK-31421,59218,"[6810.326707808545, 6812.412349158166]",[ 3942.10410888  1070.48093577 -5449.90027459],0,,False,,64.16855575005567,0.015583956788666423
TANSEI 1 (MS-T1),4952,"[7363.71729397666, 7481.80750554695]",COSMOS 1709,16368,"[7331.496134145302, 7385.104294526826]",[-5271.99953326 -3837.84406293 -3429.15826719],0,,False,,72.70474119511185,0.0137542611879517
COSMOS 407,5174,"[7141.637681186075, 7167.659137450765]",ORBCOMM FM 22,25476,"[7148.120433866512, 7150.458251481567]",[ 5024.01043636  1739.86255906 -4777.88539566],0,,False,,61.96999305425918,0.016136842215302948
COSMOS 411,5210,"[7690.926441833646, 7865.90029487207]",COSMOS 1292,12641,"[7839.32575411022, 7852.274462609056]",[-2626.48850377  -647.08827399  7362.48102316],0,,False,,55.31358540416449,0.01807874128377712
COSMOS 412,5211,"[7854.804690449422, 7911.468676931791]",COSMOS 2509,40922,"[7857.198045614275, 7882.556363943513]",[  110.77950033  2453.00365468 -7468.22577918],0,,False,,63.770865320988825,0.015681142085285007
COSMOS 413,5212,"[7849.715526568825, 7882.983892760941]",COSMOS 1322,12977,"[7857.236413062658, 8004.354252646174]",[-3102.94948713  1198.56190824  7118.64453874],0,,False,,33.02926715894255,0.030276178856401107
COSMOS 414,5213,"[7801.952841929675, 7869.509381281493]",COSMOS 1640,15622,"[7801.896644011801, 7855.438467157956]",[  958.87731218 -1924.92142296 -7507.24486712],0,,False,,59.041987235184564,0.01693709928862414
COSMOS 415,5214,"[7826.08743913563, 7875.953982281766]",COSMOS 2128,21103,"[7820.449334125493, 7844.523264014315]",[7312.16109166 2710.41782837  658.79840549],0,,False,,45.11228453691834,0.02216691108120748
COSMOS 417,5216,"[7719.133087997984, 7866.8272063431905]",COSMOS 1562,15001,"[7828.651909554988, 7852.694549946696]",[ 2693.8784737   6636.75605584 -3160.48737309],0,1450.796044243918,True,27.98345769775892,78.29058547427594,0.012772927855145132
COSMOS 418,5217,"[7775.067955570027, 7867.778413143482]",COSMOS 1522,14611,"[7837.507897572892, 7868.151209055836]",[ -687.61943432  2191.50045986 -7518.63521935],0,,False,,66.44953843581786,0.015049013485110629
COSMOS 418,5217,"[7775.067955570027, 7867.778413143482]",COSMOS 2125,21100,"[7833.138167310393, 7848.198523067834]",[ 2628.68654006  4230.2083538  -6060.19578577],0,,False,,64.9357000302057,0.015399849382309528
COSMOS 418,5217,"[7775.067955570027, 7867.778413143482]",COSMOS 2213,22184,"[7784.652273539737, 7790.826393283265]",[6198.9469991  3775.76488396 2822.92547499],0,,False,,12.270058656014328,0.08149920289988484
COSMOS 422,5238,"[7355.954665470722, 7378.95290921329]",COSMOS 1011,10917,"[7329.497887383093, 7381.310826755161]",[-1760.70485787 -1120.85204508  7077.0124444 ],0,,False,,29.646114476103335,0.03373123317074364
COSMOS 422,5238,"[7355.954665470722, 7378.95290921329]",COSMOS 1226,12091,"[7333.154073785488, 7383.372749918697]",[ -207.06512786  2879.45824503 -6768.55503282],0,,False,,38.896867641865306,0.02570901104961173
RIGIDSPHERE 2 (LCS 4),5398,"[7102.153399349033, 7190.023129868315]",COSMOS 783,8458,"[7146.892526890329, 7165.484304394167]",[ 1870.43033958  -603.80135166 -6872.6853436 ],0,,False,,65.75542877775143,0.015207869807676674
RIGIDSPHERE 2 (LCS 4),5398,"[7102.153399349033, 7190.023129868315]",IRIDIUM 911,24842,"[7102.402750985013, 7119.477540462925]",[ 1889.91856788 -1242.1461336   6750.54053938],0,,False,,65.61626384912128,0.01524012403844587
RIGIDSPHERE 2 (LCS 4),5398,"[7102.153399349033, 7190.023129868315]",IRIDIUM 181,56726,"[7120.047737533479, 7123.48897600347]",[ 1727.27438889 -1164.74241561  6808.64762933],0,,False,,13.568580541440772,0.07369967676027928
EOLE 1 (CAS-A),5435,"[7003.591992924716, 7152.489909195789]",HJ-2A,46478,"[7012.559325791465, 7018.32321233813]",[ 6885.35859612 -1333.99865999  -233.43034753],0,,False,,56.244582878022335,0.017779490020731432
SHINSEI (MS-F2),5485,"[7250.739739141284, 8241.901609878583]",YAOGAN-34 03,54249,"[7421.7954896413175, 7510.960468744435]",[-363.17711001 6905.85185727 2711.92978555],0,,False,,65.02356633831928,0.015379039574620905
COSMOS 445,5548,"[7726.166610448904, 7886.420449062554]",GONETS-M 25,54152,"[7853.513533870411, 7886.3579236408]",[ 2386.77592106  -183.10344911 -7506.05641793],0,,False,,32.81063301342125,0.030477924628608905
COSMOS 446,5549,"[7756.205837519582, 7887.645476257941]",COSMOS 2039,20233,"[7761.1436611669105, 7784.225425186328]",[-3437.18446938 -2719.43055257 -6411.76660249],0,,False,,75.38048088961737,0.013266033702601866
COSMOS 446,5549,"[7756.205837519582, 7887.645476257941]",GONETS-M 24,54151,"[7856.478683063451, 7883.362331516355]",[3271.10180296 2120.74289173 6840.29089063],0,,False,,17.45066100933003,0.05730441955553134
COSMOS 447,5550,"[7786.114421463447, 7889.731764754347]",COSMOS 1436,13768,"[7773.753516659144, 7842.869567103259]",[-2668.3265428  -1055.33179853  7291.80078306],0,,False,,70.1767504187751,0.01424973362306699
COSMOS 448,5551,"[7816.123479733088, 7892.07260781639]",COSMOS 535,6270,"[7758.814805099741, 7844.4737385466515]",[2904.73678026 3372.83711814 6453.2755978 ],0,,False,,7.937375266223627,0.12598623177807378
COSMOS 449,5552,"[7858.58072623122, 7917.456898647266]",COSMOS 565,6676,"[7824.7095078010125, 7864.96922342534]",[-1986.85276626  5731.99581979 -5003.81110438],0,,False,,9.764151702913043,0.10241545097068283
COSMOS 450,5553,"[7837.220420138991, 7905.211985699808]",COSMOS 831,8895,"[7850.263278861921, 7883.32741971498]",[ 1671.19882695 -4123.97100359 -6473.1556535 ],0,,False,,80.4377666227277,0.012431971224291178
OPS 4311 (DMSP 5B F1),5557,"[7138.1598089245235, 7209.659295869443]",COSMOS 1624,15482,"[7144.356327621617, 7166.72598037725]",[-1812.01626964  1853.75261532 -6661.10722865],0,,False,,36.32439959367408,0.02752970485915893
PROSPERO (BLACK ARROW),5580,"[6901.424039635281, 7645.827254508426]",STARLINK-1480,45741,"[6924.657974863251, 6926.5680589333115]",[ 3694.34712241 -4728.78387165 -3458.80998894],0,,False,,27.152339557480133,0.0368292388905586
PROSPERO (BLACK ARROW),5580,"[6901.424039635281, 7645.827254508426]",STARLINK-4509,53404,"[6916.985573534736, 6919.19659544534]",[ 3608.96177866 -4510.15942945 -3808.88447424],0,,False,,62.23602040675052,0.016067865417235667
PROSPERO (BLACK ARROW),5580,"[6901.424039635281, 7645.827254508426]",STARLINK-4492,53410,"[6917.038218572136, 6919.164842982697]",[ 3607.32517238 -4506.12069333 -3814.99778058],0,,False,,19.220998265689886,0.052026434120491696
PROSPERO (BLACK ARROW),5580,"[6901.424039635281, 7645.827254508426]",STARLINK-4479,53415,"[6917.081320440978, 6919.080645845105]",[ 3605.75130258 -4502.24141324 -3820.85850169],0,,False,,43.01502214106063,0.023247692322943967
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0362,49288,"[7559.431422144082, 7562.584362435166]",[ 2121.71986061  5447.25581743 -4797.01716134],0,,False,,52.48072706022612,0.019054614065319914
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0376,49302,"[7559.631487849637, 7562.404869317541]",[ 2125.57073775  5450.24109713 -4791.93688127],0,,False,,26.278338007001796,0.03805415699172271
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0501,54119,"[7559.635459279427, 7562.383130057109]",[ 2124.99399179  5449.79420116 -4792.69817333],0,,False,,52.48072706022612,0.019054614065319914
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0505,54123,"[7559.689675998099, 7562.333005562835]",[ 2126.59831931  5451.03714352 -4790.5801306 ],0,,False,,52.48072706022612,0.019054614065319914
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0507,54125,"[7559.5784110019795, 7562.444034255356]",[ 2122.62825999  5447.96032381 -4795.81934506],0,,False,,52.48072706022612,0.019054614065319914
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0512,54130,"[7559.7661029820465, 7562.2642623984075]",[ 2123.82920059  5448.89142883 -4794.23522268],0,,False,,52.48072706022612,0.019054614065319914
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0520,54138,"[7559.594447148506, 7562.447976553859]",[ 2126.30987322  5450.81371391 -4790.96102299],0,,False,,26.278338007001796,0.03805415699172271
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0525,54143,"[7559.714054818123, 7562.3271435372]",[ 2126.50803104  5450.96720844 -4790.69936001],0,,False,,26.278338007001796,0.03805415699172271
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0529,54145,"[7559.636196568471, 7562.377817709259]",[ 2123.21871413  5448.41815063 -4795.04057571],0,,False,,52.48072706022612,0.019054614065319914
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0641,55805,"[7559.557176970404, 7562.4848042979775]",[ 2125.95408345  5450.5380946  -4791.43079174],0,,False,,26.278338007001796,0.03805415699172271
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0645,55809,"[7559.604244460819, 7562.398790621703]",[ 2122.06980314  5447.52723596 -4796.55577005],0,,False,,52.48072706022612,0.019054614065319914
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0646,55810,"[7559.50835659014, 7562.487389752169]",[ 2123.2655931   5448.45449637 -4794.97873887],0,,False,,52.48072706022612,0.019054614065319914
COSMOS 457,5614,"[7557.331974309523, 7593.844795206379]",ONEWEB-0650,55813,"[7559.470388080825, 7562.559818852102]",[ 2124.49714578  5449.40915708 -4793.35388097],0,,False,,52.48072706022612,0.019054614065319914
OPS 7898 (P/L 3),5681,"[7351.57208641663, 7367.3772942616015]",COSMOS 789,8591,"[7341.25941299933, 7386.067304537436]",[ 2184.84704895 -1339.47386281  6906.57769149],0,,False,,72.72227649341251,0.013750944665361023
COSMOS 465,5683,"[7340.026416207293, 7380.010452353364]",COSMOS 2389,27436,"[7323.205781320437, 7390.114605780779]",[  617.13192424 -7291.54991969  -957.58795594],0,,False,,72.73033610960873,0.013749420853671616
COSMOS 468,5705,"[7135.988527104434, 7156.909041275271]",COSMOS 1140,11573,"[7132.891690421464, 7154.102161494016]",[-5698.98423986  4253.88032968  -597.0831545 ],0,,False,,69.5877300261291,0.014370349480066612
COSMOS 468,5705,"[7135.988527104434, 7156.909041275271]",JD 2,14729,"[6782.284682941008, 7983.011888932692]",[-5717.90104211  4195.03332054  -799.51781968],0,,False,,1.4613423305487112,0.6843023561936481
AUREOLE 1,5729,"[6760.628162335883, 7847.14245460765]",COSMOS 714,7681,"[7820.193013701547, 7866.698371903312]",[ 2254.23774576    72.29607089 -7514.87654886],0,,False,,36.16563908173427,0.027650555206283015
AUREOLE 1,5729,"[6760.628162335883, 7847.14245460765]",COSMOS 2012,19906,"[7831.775792341553, 7847.225880590061]",[ 2366.05675872  -299.57905566 -7475.90859513],0,,False,,70.6775809489956,0.014148758157436783
AUREOLE 1,5729,"[6760.628162335883, 7847.14245460765]",COSMOS 2199,22036,"[7785.951673764815, 7802.395821537609]",[ 3060.22960172 -3518.70352539 -6235.50599749],0,,False,,10.065983044617887,0.0993444947768597
AUREOLE 1,5729,"[6760.628162335883, 7847.14245460765]",STARLINK-2499,48377,"[6924.618702704069, 6926.586959028601]",[   51.45046447 -4749.71738427  5038.88630911],0,,False,,61.47439645105924,0.016266934817263577
AUREOLE 1,5729,"[6760.628162335883, 7847.14245460765]",STARLINK-4709,53778,"[6917.07618765635, 6919.136399710608]",[   -7.26261139 -4648.94543052  5122.04349768],0,,False,,65.28509003223601,0.015317433115374843
OPS 5058 (DMSP 5B F2),5903,"[7146.786616523579, 7221.111754798428]",IRIDIUM 120,42805,"[7151.0727000504885, 7154.471697399322]",[1649.22502687 1060.08768833 6877.0966892 ],0,,False,,53.584042872217694,0.01866227231835993
OPS 5058 (DMSP 5B F2),5903,"[7146.786616523579, 7221.111754798428]",IRIDIUM 116,43072,"[7151.118503711279, 7154.427376473366]",[1652.44353526 1068.4603745  6875.05122467],0,,False,,53.584042872217694,0.01866227231835993
OPS 5058 (DMSP 5B F2),5903,"[7146.786616523579, 7221.111754798428]",IRIDIUM 130,43073,"[7151.163125508833, 7154.381873133527]",[1658.80119515 1085.01497986 6870.97227545],0,,False,,53.584042872217694,0.01866227231835993
OPS 5058 (DMSP 5B F2),5903,"[7146.786616523579, 7221.111754798428]",IRIDIUM 134,43075,"[7151.142423777767, 7154.391210466104]",[1654.10213968 1072.77717808 6873.99202581],0,,False,,42.85320706142017,0.02333547635225366
OPS 5058 (DMSP 5B F2),5903,"[7146.786616523579, 7221.111754798428]",IRIDIUM 131,43079,"[7151.07397475664, 7154.457232887247]",[1656.12674735 1078.04848897 6872.69438147],0,,False,,42.85320706142017,0.02333547635225366
COSMOS 480,5905,"[7546.557571732322, 7574.290719583424]",ONEWEB-0571,55150,"[7562.904255888502, 7567.06953767387]",[-464.03613131  946.76245194 7489.05513137],0,,False,,75.72102463986614,0.013206371740953871
COSMOS 504,6117,"[7696.537067951245, 7871.558266125537]",COSMOS 643,7267,"[7727.409009681097, 7857.409775578338]",[ 1417.80210869 -2586.74674868  7267.73468014],0,,False,,49.12437882008832,0.020356491502159665
COSMOS 504,6117,"[7696.537067951245, 7871.558266125537]",COSMOS 733,7822,"[7845.987150995773, 7929.1283195718515]",[   56.02472277 -2260.90904876  7521.58861784],0,,False,,76.5739109466111,0.013059278122769784
COSMOS 504,6117,"[7696.537067951245, 7871.558266125537]",COSMOS 1434,13766,"[7806.861513308809, 7842.295900440761]",[ 4083.3146479  -2982.19276692  5958.69087835],0,,False,,71.35296247297852,0.014014835058582208
COSMOS 504,6117,"[7696.537067951245, 7871.558266125537]",COSMOS 1723,16456,"[7774.779434722029, 7857.9093840536325]",[  129.8973532  -2280.49448619  7514.21753485],0,,False,,25.551005408838208,0.03913740316669087
COSMOS 504,6117,"[7696.537067951245, 7871.558266125537]",COSMOS 2098,20774,"[6762.461060512195, 7891.365480330981]",[-1682.95609657 -1736.68712839  7483.38599103],0,,False,,36.62574459533155,0.027303199185402055
COSMOS 506,6119,"[7757.243457604464, 7872.105103112026]",COSMOS 1016,10933,"[7846.559398229316, 7873.9177446009835]",[ 2508.5083677  -2976.15757912  6841.72901473],0,,False,,54.984668428316716,0.018186887883186852
COSMOS 506,6119,"[7757.243457604464, 7872.105103112026]",COSMOS 2483,39058,"[7852.663912819671, 7877.69248288087]",[  123.27354684 -2329.056478    7517.74022998],0,,False,,8.275550675173573,0.12083788007002033
COSMOS 507,6120,"[7787.652995108361, 7871.224423893574]",COSMOS 2191,21980,"[7848.630653461101, 7878.003287672958]",[-4115.86569457   155.48151351 -6684.7935655 ],0,,False,,74.1325430580029,0.013489352432137374
COSMOS 508,6121,"[7818.273933547744, 7871.978529678875]",COSMOS 1751,16761,"[7842.499145580023, 7881.434750693978]",[ 1353.67637763 -3240.29828658  7041.44609002],0,,False,,74.75564993210199,0.013376915335606953
COSMOS 509,6122,"[7849.096217174203, 7873.962234114916]",COSMOS 942,10288,"[7837.764647029785, 7908.400368673729]",[-496.42344664 2660.50436458 7382.59983893],0,,False,,72.98299383342797,0.013701822129718882
COSMOS 509,6122,"[7849.096217174203, 7873.962234114916]",COSMOS 2013,19907,"[7840.2714242223265, 7856.055650728898]",[-4376.57975262  4008.0783023   5147.23009554],0,,False,,62.866539242655776,0.01590671304714491
TRIAD 1,6173,"[7059.623639107178, 7134.558987447548]",IRIDIUM 71,25320,"[7131.00973570163, 7132.301991744137]",[ 3204.9732072   1726.52319474 -6132.68645246],0,,False,,66.38880706051644,0.015062780072075314
